security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500227,JINDALPOLY,3235.3,3245.5,-2759.2,293.4,10.44,2007,3
500227,JINDALPOLY,3123.7,3165.7,-2682.3,266.9,9.5,2007,4
500227,JINDALPOLY,3326.8,3331.9,-2864.6,268.8,9.57,2008,1
500227,JINDALPOLY,3918.9,3963.5,-3223.9,508.2,18.09,2008,2
500227,JINDALPOLY,3637.4,3646.8,-3092.0,153.1,5.45,2008,3
500227,JINDALPOLY,3109.2,419.4,-2689.8,166.5,5.93,2008,4
500227,JINDALPOLY,3503.6,744.9,-2758.7,409.7,15.48,2009,1
500227,JINDALPOLY,3810.3,759.5,-3050.8,847.7,34.1,2009,2
500227,JINDALPOLY,3928.5,522.5,-3406.0,391.6,15.62,2009,3
500227,JINDALPOLY,3869.8,516.7,-3353.1,348.5,14.28,2009,4
500227,JINDALPOLY,4318.5,577.1,-3741.4,463.5,20.14,2010,1
500227,JINDALPOLY,5556.3,1128.8,-4427.5,834.8,36.26,2010,2
500227,JINDALPOLY,6873.4,2452.7,-4420.7,1797.3,78.08,2010,3
500227,JINDALPOLY,7290.4,3123.6,-4166.8,2210.9,47.81,2010,4
500227,JINDALPOLY,6972.7,1536.7,-5436.0,1063.2,23.09,2011,1
500227,JINDALPOLY,6227.6,715.4,-5512.2,563.0,12.23,2011,2
500227,JINDALPOLY,6048.9,848.6,-5200.3,490.6,10.65,2011,3
500227,JINDALPOLY,5048.1,339.1,-4709.0,162.8,10.43,2011,4
500227,JINDALPOLY,5793.6,5620.9,-676.7,66.1,1.49,2012,1
500227,JINDALPOLY,6109.1,5935.4,-5589.2,65.4,1.54,2012,2
500227,JINDALPOLY,5768.7,5634.2,-5417.8,630.4,14.99,2012,3
500227,JINDALPOLY,4979.9,4850.2,-5177.0,-294.9,-7.02,2012,4
500227,JINDALPOLY,5654.3,5625.9,-614.0,228.3,5.41,2013,1
500227,JINDALPOLY,6537.8,6502.3,-6019.1,38.0,0.9,2013,2
500227,JINDALPOLY,7106.8,7066.4,-6500.3,223.2,5.31,2013,3
500227,JINDALPOLY,5900.9,5880.9,-5732.9,54.2,1.29,2013,4
500227,JINDALPOLY,6761.8,6754.8,-621.0,517.8,12.31,2014,1
500227,JINDALPOLY,6672.3,6667.0,-6174.1,390.4,9.28,2014,2
500227,JINDALPOLY,6748.3,6743.7,-5967.9,496.9,11.82,2014,3
500227,JINDALPOLY,5495.0,5489.3,-5403.2,2.0,0.05,2014,4
500227,JINDALPOLY,6129.2,6122.5,-5325.9,543.7,12.93,2015,1
500227,JINDALPOLY,7209.1,7203.9,-5795.3,1071.0,25.47,2015,2
500227,JINDALPOLY,6120.0,6111.5,-5443.0,400.7,9.53,2015,3
500227,JINDALPOLY,5652.4,5640.5,-649.0,430.2,10.23,2015,4
500227,JINDALPOLY,6306.3,6298.3,-950.3,172.9,3.95,2016,1
500227,JINDALPOLY,5964.0,5954.3,-661.0,404.9,9.25,2016,2
500227,JINDALPOLY,6886.3,6881.6,-809.0,401.5,9.17,2016,3
500227,JINDALPOLY,6200.9,6199.6,-653.6,294.8,6.74,2016,4
500227,JINDALPOLY,7624.9,7712.5,-1504.9,35.0,0.8,2017,1
500227,JINDALPOLY,7399.7,7556.7,-215.0,119.5,2.73,2017,2
500227,JINDALPOLY,7266.1,7371.0,-1331.3,345.4,7.89,2017,3
500227,JINDALPOLY,7845.7,7845.7,-1485.8,393.3,8.98,2017,4
500227,JINDALPOLY,7803.4,8044.2,-1696.5,-712.8,-16.28,2018,1
500227,JINDALPOLY,8742.7,8859.9,-1510.7,540.4,12.34,2018,2
500227,JINDALPOLY,9892.9,9986.7,-219.5,-106.5,-2.43,2018,3
500227,JINDALPOLY,8793.4,9041.3,-1458.3,450.6,10.29,2018,4
500227,JINDALPOLY,9506.0,10071.2,-1688.2,-4414.7,-100.82,2019,1
500227,JINDALPOLY,8291.5,8497.1,-1344.3,673.4,15.38,2019,2
500227,JINDALPOLY,8238.9,8390.7,-1349.3,1626.0,37.13,2019,3
500227,JINDALPOLY,9737.1,9824.9,-1448.6,1172.5,26.78,2019,4
500227,JINDALPOLY,8900.3,9191.8,-1652.8,1392.2,31.79,2020,1
500227,JINDALPOLY,7642.9,7816.8,-1225.0,1259.9,28.77,2020,2
500227,JINDALPOLY,10879.1,11181.2,-1467.9,2499.3,57.08,2020,3
500227,JINDALPOLY,10740.9,11081.5,-1402.8,1819.3,41.55,2020,4
