security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500680,PFIZER LTD,1773.4,1996.6,-1601.0,220.6,7.39,2007,3
500680,PFIZER LTD,1503.7,1684.7,-1188.0,1928.9,64.64,2007,4
500680,PFIZER LTD,1634.4,1885.8,-1289.8,379.2,12.71,2008,1
500680,PFIZER LTD,1876.8,2091.8,-1502.1,380.8,12.76,2008,2
500680,PFIZER LTD,1848.4,86.2,-1624.8,302.3,10.13,2008,3
500680,PFIZER LTD,1902.4,42.7,-1486.1,390.1,13.07,2008,4
500680,PFIZER LTD,1926.5,1858.5,-1618.3,312.9,10.49,2009,1
500680,PFIZER LTD,2100.7,2048.4,-1609.7,411.5,13.79,2009,2
500680,PFIZER LTD,2030.1,1949.4,-1747.1,253.9,8.51,2009,3
500680,PFIZER LTD,2075.5,2026.1,-1581.1,424.5,14.23,2009,4
500680,PFIZER LTD,2234.5,2123.3,-1894.6,346.9,11.63,2010,1
500680,PFIZER LTD,2367.0,2256.1,-1868.7,424.8,14.24,2010,2
500680,PFIZER LTD,2609.8,2358.4,-2150.8,435.8,14.6,2010,3
500680,PFIZER LTD,3106.5,2931.7,-2429.0,631.4,21.16,2010,4
500680,PFIZER LTD,2612.1,2418.7,-2216.5,412.4,13.82,2011,2
500680,PFIZER LTD,2898.4,2718.2,-2407.9,469.9,15.75,2011,3
500680,PFIZER LTD,2706.2,2518.8,-2210.5,482.8,16.18,2011,4
500680,PFIZER LTD,2734.7,2517.3,-978.9,481.0,16.12,2012,1
500680,PFIZER LTD,2426.3,2198.3,-815.3,3288.8,110.21,2012,2
500680,PFIZER LTD,2686.4,2461.6,-720.8,522.8,17.52,2012,3
500680,PFIZER LTD,2570.4,2297.8,-846.5,638.8,21.41,2012,4
500680,PFIZER LTD,2817.4,2521.9,-863.6,581.6,19.49,2013,1
500680,PFIZER LTD,2661.6,2375.3,-746.9,476.3,15.96,2013,2
500680,PFIZER LTD,2989.7,316.2,-731.9,695.9,23.32,2013,3
500680,PFIZER LTD,2721.9,2477.0,-841.3,476.0,15.95,2013,4
500680,PFIZER LTD,2744.8,2516.9,-746.1,560.3,18.78,2014,1
500680,PFIZER LTD,2661.6,263.1,-721.0,461.5,15.47,2014,2
500680,PFIZER LTD,2964.8,2694.5,-849.6,-118.3,-3.97,2014,3
500680,PFIZER LTD,4741.8,4645.6,-1566.7,183.7,5.12,2014,4
500680,PFIZER LTD,4631.0,67.9,-1192.0,426.8,9.33,2015,1
500680,PFIZER LTD,4842.1,50.1,-1159.0,538.3,11.77,2015,2
500680,PFIZER LTD,5121.1,56.6,-1326.8,616.4,13.47,2015,3
500680,PFIZER LTD,5056.4,55.8,-1404.3,403.4,8.82,2015,4
500680,PFIZER LTD,5150.6,59.1,-1363.5,669.7,14.64,2016,1
500680,PFIZER LTD,5012.3,63.9,-1284.5,800.4,16.29,2016,2
500680,PFIZER LTD,5576.6,55.8,-1284.4,1263.3,27.61,2016,3
500680,PFIZER LTD,5102.3,67.2,-1379.2,623.7,13.63,2016,4
500680,PFIZER LTD,4531.7,4819.7,-164.5,680.4,14.87,2017,1
500680,PFIZER LTD,4325.9,4598.6,-1207.2,571.7,12.5,2017,2
500680,PFIZER LTD,5711.1,5948.2,-851.4,1111.5,24.29,2017,3
500680,PFIZER LTD,4565.4,4886.2,-1096.3,872.4,19.07,2017,4
500680,PFIZER LTD,5199.5,5511.8,-987.6,1045.1,22.84,2018,1
500680,PFIZER LTD,5123.1,5428.4,-1171.1,918.4,20.07,2018,2
500680,PFIZER LTD,5197.4,5568.0,-1090.5,958.0,20.94,2018,3
500680,PFIZER LTD,5137.9,5781.4,-989.8,1319.4,28.84,2018,4
500680,PFIZER LTD,5356.6,5711.1,-1194.2,1094.7,23.93,2019,1
500680,PFIZER LTD,5444.0,5802.3,-995.1,1128.1,24.66,2019,2
500680,PFIZER LTD,5670.6,6118.1,-1072.1,1542.5,33.72,2019,3
500680,PFIZER LTD,5381.8,5964.0,-1139.6,1390.6,30.4,2019,4
500680,PFIZER LTD,5020.1,5472.3,-1015.0,1030.1,22.52,2020,1
500680,PFIZER LTD,5148.9,5320.9,-651.1,1244.5,27.2,2020,2
500680,PFIZER LTD,5954.1,6075.6,-940.7,1313.7,28.71,2020,3
500680,PFIZER,5934.9,6080.6,-900.3,1412.4,30.87,2020,4
