security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500020,BOMDYEING,1681.8,1737.5,-1438.2,142.9,3.7,2007,3
500020,BOMDYEING,2916.0,3079.0,-3171.7,-370.1,-9.58,2007,4
500020,BOMDYEING,3477.2,3665.6,-3460.0,215.2,5.57,2008,1
500020,BOMDYEING,3149.9,3350.6,-3509.4,-483.4,-12.52,2008,2
500020,BOMDYEING,2540.7,2555.2,-3262.8,-1039.7,-26.92,2008,3
500020,BOMDYEING,3242.8,54.4,-3392.7,-578.0,-14.97,2008,4
500020,BOMDYEING,4512.7,143.9,-3812.0,155.0,4.02,2009,1
500020,BOMDYEING,3507.0,69.4,-3246.1,-196.9,-5.1,2009,2
500020,BOMDYEING,3737.2,67.8,-3398.8,-110.5,-2.86,2009,3
500020,BOMDYEING,4089.7,62.2,-3609.0,23.6,0.61,2009,4
500020,BOMDYEING,5389.1,113.6,-4443.8,468.0,12.12,2010,1
500020,BOMDYEING,4409.3,125.1,-4315.9,-306.1,-7.93,2010,2
500020,BOMDYEING,4233.6,140.3,-4169.5,-306.2,-7.93,2010,3
500020,BOMDYEING,4472.6,177.5,-4043.2,6.7,0.17,2010,4
500020,BOMDYEING,6384.6,6192.1,-5187.4,819.5,21.19,2011,1
500020,BOMDYEING,4142.6,164.4,-4182.6,-397.9,-9.81,2011,2
500020,BOMDYEING,5119.6,193.5,-5050.9,-339.3,-8.37,2011,3
500020,BOMDYEING,4437.7,135.8,-4661.9,-521.1,-12.85,2011,4
500020,BOMDYEING,8927.6,8811.9,-7575.6,1851.8,45.53,2012,1
500020,BOMDYEING,4871.8,4757.3,-563.2,-275.0,-6.66,2012,2
500020,BOMDYEING,5042.7,4942.2,-1022.5,-277.4,-1.34,2012,3
500020,BOMDYEING,4806.1,4710.7,-950.2,-268.6,-1.3,2012,4
500020,BOMDYEING,8572.0,8451.0,-1423.7,1578.0,7.64,2013,1
500020,BOMDYEING,5272.7,5163.7,-1068.0,-275.7,-1.34,2013,2
500020,BOMDYEING,5059.8,4945.5,-1292.5,-621.9,-3.01,2013,3
500020,BOMDYEING,4829.0,4707.0,-1142.1,-931.5,-4.51,2013,4
500020,BOMDYEING,11412.5,11262.5,-1165.8,2072.5,10.04,2014,1
500020,BOMDYEING,5544.0,5420.9,-959.0,-536.3,-2.6,2014,2
500020,BOMDYEING,5505.4,5376.4,-1043.9,-344.3,-1.67,2014,3
500020,BOMDYEING,5154.9,5021.8,-1183.8,-659.3,-3.19,2014,4
500020,BOMDYEING,7578.4,7457.7,-6461.7,1785.5,8.64,2015,1
500020,BOMDYEING,4047.1,3939.2,-1059.9,-533.7,-2.58,2015,2
500020,BOMDYEING,4389.9,4286.5,-1258.8,-656.4,-3.18,2015,3
500020,BOMDYEING,3355.5,97.8,-1109.3,-781.5,-3.78,2015,4
500020,BOMDYEING,6657.6,93.8,-2563.7,1119.2,5.42,2016,1
500020,BOMDYEING,4369.9,105.3,-976.3,-454.7,-2.2,2016,2
500020,BOMDYEING,4304.7,88.9,-1207.3,-712.1,-3.45,2016,3
500020,BOMDYEING,3826.2,100.2,-1506.0,-529.7,-2.56,2016,4
500020,BOMDYEING,4602.1,4752.9,-234.5,2113.6,10.23,2017,1
500020,BOMDYEING,6228.6,6383.3,-1571.6,-327.1,-1.58,2017,2
500020,BOMDYEING,6922.0,7116.0,-2430.4,527.9,2.56,2017,3
500020,BOMDYEING,6199.3,6330.8,-2091.3,33.8,0.16,2017,4
500020,BOMDYEING,7577.6,7652.1,-2657.0,109.5,0.53,2018,1
500020,BOMDYEING,3974.6,4103.1,-1925.2,-937.4,-4.54,2018,2
500020,BOMDYEING,8326.2,8432.8,-1594.6,2462.8,11.92,2018,3
500020,BOMDYEING,4133.2,4253.1,-1443.1,-1427.6,-6.91,2018,4
500020,BOMDYEING,27863.6,27910.8,-2335.2,12533.3,60.68,2019,1
500020,BOMDYEING,6485.7,6733.0,-1574.2,276.5,1.34,2019,2
500020,BOMDYEING,5552.5,5632.6,-1064.9,895.1,4.33,2019,3
500020,BOMDYEING,3777.0,3896.1,-681.4,1629.3,7.89,2019,4
500020,BOMDYEING,3131.0,3173.0,-1263.0,477.8,2.31,2020,1
500020,BOMDYEING,911.7,960.4,-268.5,-1291.8,-6.25,2020,2
500020,BOMDYEING,2170.8,2257.9,-559.8,-907.5,-4.39,2020,3
500020,BOMDYEING,3862.2,3961.3,-569.3,-824.0,-3.99,2020,4
