security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500243,KIRLOSIND,5560.2,5606.6,-5035.2,336.6,3.47,2007,3
500243,KIRLOSIND,5371.0,5391.7,-4982.2,217.6,1.12,2007,4
500243,KIRLOSIND,6166.1,6234.9,-5588.9,361.7,1.9,2008,1
500243,KIRLOSIND,5822.6,5840.1,-5330.4,294.6,1.5,2008,2
500243,KIRLOSIND,6141.6,6219.3,-5604.4,273.8,1.4,2008,3
500243,KIRLOSIND,4945.9,181.7,-4524.8,99.9,0.5,2008,4
500243,KIRLOSIND,5038.1,281.4,-4175.6,490.5,2.5,2009,1
500243,KIRLOSIND,4910.0,297.2,-4306.0,427.6,2.2,2009,2
500243,KIRLOSIND,6045.9,5510.6,-5233.1,622.4,3.2,2009,3
500243,KIRLOSIND,6080.6,5582.2,-5168.3,611.0,3.2,2009,4
500243,KIRLOSIND,9.5,-9.6,-19.1,56.2,5.79,2010,2
500243,KIRLOSIND,18.4,1.0,-17.4,206.6,21.28,2010,3
500243,KIRLOSIND,9.0,-10.5,-19.5,262.4,27.03,2010,4
500243,KIRLOSIND,4.5,-26.3,-30.8,28.2,2.9,2011,1
500243,KIRLOSIND,14.2,-7.5,-21.7,263.9,27.18,2011,2
500243,KIRLOSIND,28.5,7.0,-21.5,222.2,22.89,2011,3
500243,KIRLOSIND,9.3,-16.5,-25.8,48.7,5.02,2011,4
500243,KIRLOSIND,24.6,24.6,-9.3,139.8,14.4,2012,1
500243,KIRLOSIND,29.3,29.3,-7.9,51.5,5.3,2012,2
500243,KIRLOSIND,38.4,17.3,-2.2,212.1,21.85,2012,3
500243,KIRLOSIND,34.4,14.7,-5.8,53.3,5.49,2012,4
500243,KIRLOSIND,28.5,28.5,-5.5,44.2,4.55,2013,1
500243,KIRLOSIND,37.4,37.4,-3.7,54.9,5.65,2013,2
500243,KIRLOSIND,51.3,51.3,-3.9,329.9,33.98,2013,3
500243,KIRLOSIND,28.6,28.6,-4.4,51.3,5.28,2013,4
500243,KIRLOSIND,16.5,16.5,-5.7,30.6,3.15,2014,1
500243,KIRLOSIND,23.0,23.0,-3.2,40.5,4.17,2014,2
500243,KIRLOSIND,27.4,11.3,-2.3,302.0,31.11,2014,3
500243,KIRLOSIND,28.7,28.7,-2.2,46.4,4.77,2014,4
500243,KIRLOSIND,14.7,14.7,-5.8,62.4,6.43,2015,1
500243,KIRLOSIND,8.0,8.0,-3.4,66.9,6.89,2015,2
500243,KIRLOSIND,17.9,17.9,-2.0,267.9,27.59,2015,3
500243,KIRLOSIND,13.8,13.8,-2.1,65.7,6.77,2015,4
500243,KIRLOSIND,7.8,7.8,-4.6,202.0,20.8,2016,1
500243,KIRLOSIND,14.4,14.4,-2.5,59.4,6.12,2016,2
500243,KIRLOSIND,7.0,7.0,-2.8,129.7,13.36,2016,3
500243,KIRLOSIND,5.3,5.3,-2.7,56.7,5.84,2016,4
500243,KIRLOSIND,8.6,103.1,-4.8,42.4,4.37,2017,1
500243,KIRLOSIND,4.7,99.2,-1.9,54.7,5.64,2017,2
500243,KIRLOSIND,5.1,385.5,-5.5,336.9,34.69,2017,3
500243,KIRLOSIND,8.7,97.6,-4.8,23.0,2.36,2017,4
500243,KIRLOSIND,6.3,221.6,-8.3,115.2,11.87,2018,1
500243,KIRLOSIND,6.2,104.4,-5.4,34.8,3.58,2018,2
500243,KIRLOSIND,305.4,386.6,-3.4,318.3,32.78,2018,3
500243,KIRLOSIND,5.2,89.7,-4.0,17.8,1.84,2018,4
