security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500113,SAIL,91634.9,94677.5,-68356.0,17002.4,4.12,2007,3
500113,SAIL,95333.0,98476.4,-68659.6,19346.6,4.68,2007,4
500113,SAIL,134779.0,138552.5,-104512.8,23767.6,5.75,2008,1
500113,SAIL,110294.4,114219.9,-85723.9,18351.9,4.44,2008,2
500113,SAIL,122385.9,126609.9,-95464.6,20096.0,4.87,2008,3
500113,SAIL,89206.3,88522.6,-81113.5,8433.4,2.04,2008,4
500113,SAIL,120577.9,118515.9,-102779.0,14866.8,3.6,2009,1
500113,SAIL,91527.9,89506.4,-76040.8,13260.9,3.21,2009,2
500113,SAIL,100390.5,99439.2,-79829.2,16634.9,4.03,2009,3
500113,SAIL,98786.8,96971.4,-76392.8,16755.5,4.06,2009,4
500113,SAIL,122297.6,119552.0,-94711.4,20849.0,5.05,2010,1
500113,SAIL,91333.2,90293.7,-76409.7,11766.5,2.85,2010,2
500113,SAIL,108061.7,106028.8,-94802.1,10900.1,2.64,2010,3
500113,SAIL,113128.4,111432.0,-98964.8,11074.7,2.68,2010,4
500113,SAIL,121664.3,119447.4,-102116.8,15071.2,3.65,2011,1
500113,SAIL,109260.0,108109.4,-99887.5,8380.6,2.03,2011,2
500113,SAIL,109796.2,108366.8,-100462.6,4946.4,1.2,2011,3
500113,SAIL,107287.8,105938.4,-95569.9,6321.2,1.53,2011,4
500113,SAIL,136919.7,133971.8,-18205.8,15769.8,3.82,2012,1
500113,SAIL,107775.0,106407.3,-19924.8,6964.1,1.69,2012,2
500113,SAIL,108202.2,106632.0,-20898.3,5431.1,1.31,2012,3
500113,SAIL,106701.2,104946.3,-17531.2,4843.0,1.17,2012,4
500113,SAIL,123304.2,121624.9,-20607.7,4465.3,1.08,2013,1
500113,SAIL,102679.1,101061.2,-17967.0,4509.1,1.09,2013,2
500113,SAIL,115355.1,114098.7,-17272.3,11803.9,2.86,2013,3
500113,SAIL,114587.2,113627.0,-21211.2,5326.0,1.29,2013,4
500113,SAIL,135092.1,133100.1,-22520.1,4525.8,1.1,2014,1
500113,SAIL,113412.0,111956.8,-20478.1,5298.8,1.28,2014,2
500113,SAIL,116786.7,115655.9,-21930.8,6494.9,1.57,2014,3
500113,SAIL,111073.2,109774.1,-22322.4,5790.9,1.4,2014,4
500113,SAIL,115851.1,114693.7,-23598.5,3342.2,0.81,2015,1
500113,SAIL,95028.0,93835.4,-21500.9,-3216.4,-0.78,2015,2
500113,SAIL,92569.1,91130.1,-24293.5,-10559.6,-2.56,2015,3
500113,SAIL,89391.2,88052.9,-23794.9,-15287.3,-3.7,2015,4
500113,SAIL,113715.5,1596.9,-25399.1,-12309.3,-2.98,2016,1
500113,SAIL,92380.8,1557.5,-20876.1,-5355.2,-1.3,2016,2
500113,SAIL,125776.0,1463.1,-20488.5,-7315.8,-1.77,2016,3
500113,SAIL,126196.5,1294.6,-22433.9,-7948.4,-1.92,2016,4
500113,SAIL,142341.8,145435.3,-39715.1,-7713.0,-1.87,2017,1
500113,SAIL,129834.6,130727.7,-35362.5,-8013.8,-1.94,2017,2
500113,SAIL,136174.2,136660.5,-37584.5,-5390.6,-1.31,2017,3
500113,SAIL,153236.5,154431.3,-42039.6,431.6,0.1,2017,4
500113,SAIL,170378.3,172648.6,-47775.8,8155.7,1.97,2018,1
500113,SAIL,159071.9,160049.5,-148997.4,5404.3,1.31,2018,2
500113,SAIL,167180.4,168323.7,-159502.1,5536.9,1.34,2018,3
500113,SAIL,158357.9,159104.5,-149374.3,6163.0,1.49,2018,4
500113,SAIL,185062.9,187523.6,-179854.6,4684.0,1.13,2019,1
500113,SAIL,148200.1,150028.5,-148989.2,688.4,0.17,2019,2
500113,SAIL,141274.4,142861.8,-46604.6,-3428.4,-0.83,2019,3
500113,SAIL,165413.1,167279.4,-45425.4,-4296.2,-1.04,2019,4
500113,SAIL,161717.9,166288.0,-53772.0,27251.6,6.6,2020,1
500113,SAIL,90674.8,93452.1,-34569.0,-12702.7,-3.08,2020,2
500113,SAIL,169236.1,171212.2,-42551.8,3933.2,0.95,2020,3
500113,SAIL,198329.3,200492.2,-48962.7,12831.7,3.11,2020,4
