security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500144,FINCABLES,3340.6,3448.3,-3015.1,268.0,1.75,2007,3
500144,FINCABLES,3241.2,3335.3,-2988.0,203.1,1.33,2007,4
500144,FINCABLES,4232.1,4232.1,-4093.5,99.9,0.65,2008,1
500144,FINCABLES,4018.1,4123.0,-3608.7,74.3,0.49,2008,2
500144,FINCABLES,3742.1,3877.3,-3529.2,18.0,0.12,2008,3
500144,FINCABLES,2384.4,2359.5,-2484.3,-474.5,-3.1,2008,4
500144,FINCABLES,3270.5,3186.9,-3107.1,27.3,0.18,2009,1
500144,FINCABLES,3277.5,3205.5,-2873.0,220.0,1.44,2009,2
500144,FINCABLES,4047.9,3977.9,-3476.7,287.5,1.88,2009,3
500144,FINCABLES,4222.2,4134.9,-3863.1,122.7,0.8,2009,4
500144,FINCABLES,4639.6,4573.8,-4394.4,-53.9,,2010,1
500144,FINCABLES,4930.6,4867.1,-4632.0,229.8,1.5,2010,2
500144,FINCABLES,4906.3,4824.5,-4592.5,189.3,1.24,2010,3
500144,FINCABLES,5126.7,5053.2,-4716.5,261.9,1.71,2010,4
500144,FINCABLES,5394.0,5319.0,-5085.5,186.8,1.22,2011,1
500144,FINCABLES,4607.0,4510.6,-43.4,202.1,1.3,2011,2
500144,FINCABLES,4990.1,4933.4,-4688.7,197.3,1.29,2011,3
500144,FINCABLES,4994.7,4929.0,-4709.8,137.0,0.9,2011,4
500144,FINCABLES,6047.6,5967.3,-289.4,445.6,2.9,2012,1
500144,FINCABLES,5179.9,72.4,-197.0,250.8,1.6,2012,2
500144,FINCABLES,5859.8,5795.8,-166.2,574.6,3.8,2012,3
500144,FINCABLES,5342.8,5280.7,-320.6,239.8,1.6,2012,4
500144,FINCABLES,6321.3,6254.4,-241.8,387.5,2.5,2013,1
500144,FINCABLES,5537.6,5491.8,-174.8,339.2,2.2,2013,2
500144,FINCABLES,5931.3,5874.5,-185.8,799.8,5.2,2013,3
500144,FINCABLES,5631.0,5575.5,-116.3,244.7,1.6,2013,4
500144,FINCABLES,6490.5,6424.9,-355.1,693.1,4.5,2014,1
500144,FINCABLES,5720.1,5673.1,-146.6,346.8,2.3,2014,2
500144,FINCABLES,6368.3,6306.5,-138.2,789.3,5.2,2014,3
500144,FINCABLES,5820.7,5777.6,-134.3,381.9,2.5,2014,4
500144,FINCABLES,6581.9,6540.2,-298.0,468.6,3.1,2015,1
500144,FINCABLES,5882.9,5849.1,-155.8,480.1,3.1,2015,2
500144,FINCABLES,6054.1,6008.9,-176.7,649.1,4.2,2015,3
500144,FINCABLES,5866.7,5827.8,-155.3,527.3,,2015,4
500144,FINCABLES,6807.2,6755.8,-477.7,831.7,5.4,2016,1
500144,FINCABLES,5965.7,5930.8,-420.2,671.8,4.6,2016,2
500144,FINCABLES,6142.3,6103.1,-446.1,1048.1,6.9,2016,3
500144,FINCABLES,6753.5,6689.4,-488.1,684.3,4.5,2016,4
500144,FINCABLES,7846.0,7988.0,-830.6,754.7,4.9,2017,1
500144,FINCABLES,7435.2,7748.3,-488.7,1019.0,6.7,2017,2
500144,FINCABLES,6879.7,7426.5,-499.4,996.7,6.5,2017,3
500144,FINCABLES,6567.8,6745.8,-522.2,748.7,4.9,2017,4
500144,FINCABLES,7959.6,8195.7,-721.3,817.6,5.3,2018,1
500144,FINCABLES,7911.8,8112.8,-356.1,903.4,5.91,2018,2
500144,FINCABLES,7139.7,7723.9,-466.7,929.1,6.07,2018,3
500144,FINCABLES,7495.6,7689.0,-659.4,759.4,4.97,2018,4
500144,FINCABLES,8230.8,8470.5,-603.7,849.0,5.55,2019,1
500144,FINCABLES,8077.4,8297.1,-789.8,815.7,5.33,2019,2
500144,FINCABLES,7157.6,7804.7,-696.8,1231.2,8.05,2019,3
500144,FINCABLES,7023.6,7288.8,-587.6,806.3,5.27,2019,4
500144,FINCABLES,6514.4,7101.3,-671.0,1171.6,7.66,2020,1
500144,FINCABLES,3771.2,3996.0,-251.7,349.8,2.29,2020,2
500144,FINCABLES,6394.1,6591.7,-584.8,690.8,4.51,2020,3
500144,FINCABLES,8302.3,8489.5,-646.1,827.5,5.41,2020,4
