security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500101,ARVIND,5637.4,5653.9,-5205.2,105.0,0.47,2007,3
500101,ARVIND,5368.4,5441.2,-5101.9,56.7,0.24,2007,4
500101,ARVIND,6583.7,6651.1,-6184.4,53.7,0.23,2008,1
500101,ARVIND,5454.2,5579.0,-1059.4,38.4,0.15,2008,2
500101,ARVIND,5989.3,6344.0,-5638.0,16.4,0.05,2008,3
500101,ARVIND,5914.0,5994.9,-5485.6,-331.7,-1.53,2008,4
500101,ARVIND,5900.5,5867.1,-5633.7,-204.3,-0.95,2009,1
500101,ARVIND,6748.5,6767.9,-6214.3,85.7,0.38,2009,2
500101,ARVIND,5998.4,5977.3,-879.3,151.9,0.67,2009,3
500101,ARVIND,5663.7,5439.3,-5172.1,122.5,0.53,2009,4
500101,ARVIND,5757.3,5568.4,-740.0,153.9,0.68,2010,1
500101,ARVIND,5777.0,5696.5,-5144.4,190.3,0.82,2010,2
500101,ARVIND,6545.3,6434.1,-811.5,282.8,1.22,2010,3
500101,ARVIND,6481.0,6339.8,-891.4,314.2,1.32,2010,4
500101,ARVIND,8108.9,7934.5,-7013.9,560.7,3.6,2011,1
500101,ARVIND,8217.6,8003.1,-7042.5,663.3,2.61,2011,2
500101,ARVIND,7653.8,7513.2,-6537.1,524.0,2.05,2011,3
500101,ARVIND,8313.7,8430.2,-843.6,2499.1,2.86,2011,4
500101,ARVIND,8479.0,8501.4,-950.9,625.2,2.42,2012,1
500101,ARVIND,8520.7,8737.7,-1021.0,454.6,1.76,2012,2
500101,ARVIND,9590.5,9825.6,-1078.1,648.0,2.54,2012,3
500101,ARVIND,9705.4,9780.5,-1270.2,658.5,2.55,2012,4
500101,ARVIND,9986.3,10165.5,-1204.1,851.1,3.3,2013,1
500101,ARVIND,10932.7,11042.3,-25.2,793.5,3.08,2013,2
500101,ARVIND,11928.9,12378.7,-1336.4,932.8,3.61,2013,3
500101,ARVIND,12080.0,12123.8,-1430.5,938.7,3.64,2013,4
500101,ARVIND,12839.6,-3.0,-1600.7,948.9,3.67,2014,1
500101,ARVIND,12775.3,12638.6,-1578.4,1133.3,4.39,2014,2
500101,ARVIND,12676.7,32.1,-1870.5,971.4,3.76,2014,3
500101,ARVIND,13304.6,13273.7,-2075.6,992.1,3.84,2014,4
500101,ARVIND,13490.3,13416.2,-2128.2,677.5,2.62,2015,1
500101,ARVIND,13112.4,13094.1,-1947.3,788.3,3.05,2015,2
500101,ARVIND,13358.4,13357.1,-2139.4,801.9,3.11,2015,3
500101,ARVIND,13443.6,13448.3,-2278.0,868.3,3.36,2015,4
500101,ARVIND,14158.2,14164.5,-2473.5,730.0,2.83,2016,1
500101,ARVIND,14658.5,14665.4,-2297.2,874.5,3.39,2016,2
500101,ARVIND,14841.6,14781.3,-2571.4,672.7,2.6,2016,3
500101,ARVIND,14639.1,14523.5,-2556.5,716.5,2.78,2016,4
500101,ARVIND,15417.6,15674.7,-1875.6,445.1,1.72,2017,1
500101,ARVIND,16133.6,16323.5,-2069.6,733.4,2.84,2017,2
500101,ARVIND,14931.1,15168.2,-2062.9,421.1,1.65,2017,3
500101,ARVIND,15957.6,16137.0,-1948.3,606.3,2.35,2017,4
500101,ARVIND,16942.1,17150.0,-1830.6,676.9,2.62,2018,1
500101,ARVIND,16713.3,16858.5,-1994.1,637.4,2.47,2018,2
500101,ARVIND,16224.6,16441.0,-2024.3,454.1,1.75,2018,3
500101,ARVIND,15067.4,15325.4,-1821.0,273.0,1.06,2018,4
500101,ARVIND,16492.6,16912.7,-2001.2,626.6,2.42,2019,1
500101,ARVIND,17416.4,17702.5,-2079.7,328.7,0.0,2019,2
500101,ARVIND,17784.1,17937.0,-2104.0,607.9,0.0,2019,3
500101,ARVIND,16957.0,17133.6,-4280.4,539.6,2.09,2019,4
500101,ARVIND,14895.6,15081.6,-3898.5,237.6,0.91,2020,1
500101,ARVIND,4930.3,5019.9,-1635.0,-768.6,-2.97,2020,2
500101,ARVIND,11697.5,11833.5,-3045.1,707.0,2.73,2020,3
500101,ARVIND,13717.9,13914.3,-3778.8,464.4,1.8,2020,4
