security code,security name,revenue,income,expenditure,profit,eps,year,quartile
507685,WIPRO LTD,41500.0,41500.0,-2113.0,7603.0,5.24,2007,3
507685,WIPRO LTD,43570.0,43570.0,-2020.0,8041.0,5.54,2007,4
507685,WIPRO LTD,52751.0,52751.0,-2712.0,8273.0,5.69,2008,1
507685,WIPRO LTD,47046.0,47046.0,-2601.0,5460.0,3.76,2008,2
507685,WIPRO LTD,54050.0,54050.0,-2645.0,8525.0,5.86,2008,3
507685,WIPRO LTD,53970.0,53970.0,-3174.0,7330.0,5.04,2008,4
507685,WIPRO LTD,52989.0,52989.0,-2462.0,8421.0,5.78,2009,1
507685,WIPRO LTD,52879.0,52879.0,-2546.0,11979.0,8.23,2009,2
507685,WIPRO LTD,58578.0,58578.0,-3096.0,12321.0,8.46,2009,3
507685,WIPRO LTD,58929.0,58929.0,-2762.0,12312.0,8.45,2009,4
507685,WIPRO LTD,61410.0,61410.0,-3008.0,12367.0,8.48,2010,1
507685,WIPRO LTD,59822.0,59822.0,-3119.0,11100.0,4.56,2010,2
507685,WIPRO LTD,65569.0,65569.0,-3542.0,11721.0,4.81,2010,3
507685,WIPRO LTD,66234.0,66234.0,-4080.0,12237.0,5.02,2010,4
507685,WIPRO LTD,71784.0,71784.0,-4231.0,13376.0,5.48,2011,1
507685,WIPRO LTD,73113.0,73113.0,-3411.0,12193.0,5.0,2011,2
507685,WIPRO LTD,78048.0,78048.0,-3675.0,10506.0,4.3,2011,3
507685,WIPRO LTD,83165.0,83165.0,-4411.0,10639.0,4.34,2011,4
507685,WIPRO LTD,86210.0,83704.0,-12949.0,13513.0,5.52,2012,1
507685,WIPRO LTD,89326.0,87864.0,-12132.0,11580.0,4.73,2012,2
507685,WIPRO LTD,90820.0,90158.0,-39878.0,17193.0,7.01,2012,3
507685,WIPRO LTD,93626.0,92717.0,-12072.0,14830.0,6.04,2012,4
507685,WIPRO LTD,85663.0,85486.0,-10968.0,14824.0,6.04,2013,1
507685,WIPRO LTD,87414.0,87323.0,-10055.0,13060.0,5.32,2013,2
507685,WIPRO LTD,98065.0,95895.0,-11970.0,16164.0,6.58,2013,3
507685,WIPRO LTD,100691.0,99899.0,-11941.0,20479.0,8.34,2013,4
507685,WIPRO LTD,104018.0,103383.0,-10885.0,23531.0,9.58,2014,1
507685,WIPRO LTD,101041.0,99634.0,-11508.0,20672.0,8.42,2014,2
507685,WIPRO LTD,103582.0,102283.0,-12495.0,19920.0,8.11,2014,3
507685,WIPRO LTD,105212.0,104006.0,-12930.0,19923.0,8.11,2014,4
507685,WIPRO LTD,106515.0,106175.0,-11778.0,21416.0,8.72,2015,1
507685,WIPRO LTD,109276.0,107774.0,-12572.0,19882.0,8.1,2015,2
507685,WIPRO LTD,111055.0,110376.0,-12011.0,21419.0,8.72,2015,3
507685,WIPRO LTD,112727.0,112079.0,-13313.0,20045.0,8.16,2015,4
507685,WIPRO LTD,117906.0,116617.0,-14033.0,19644.0,7.99,2016,1
507685,WIPRO LTD,115875.0,115875.0,-12472.0,20077.0,8.17,2016,2
507685,WIPRO LTD,114538.0,114538.0,-12309.0,19321.0,7.98,2016,3
507685,WIPRO LTD,113783.0,113783.0,-12926.0,19185.0,7.94,2016,4
507685,WIPRO LTD,116282.0,122670.0,-2652.0,23035.0,9.53,2017,1
507685,WIPRO LTD,111528.0,117786.0,-10479.0,20268.0,4.18,2017,2
507685,WIPRO LTD,110505.0,117646.0,-9978.0,21343.0,4.4,2017,3
507685,WIPRO LTD,110727.0,117122.0,-12670.0,18045.0,3.76,2017,4
507685,WIPRO LTD,114340.0,119141.0,-13391.0,17572.0,3.9,2018,1
507685,WIPRO LTD,115675.0,121572.0,-3829.0,19222.0,4.27,2018,2
507685,WIPRO LTD,120023.0,124547.0,-3925.0,16074.0,3.57,2018,3
507685,WIPRO LTD,121387.0,129228.0,-1650.0,25184.0,5.59,2018,4
507685,WIPRO LTD,123958.0,131382.0,-8324.0,15660.0,2.61,2019,1
507685,WIPRO LTD,120613.0,128189.0,-1889.0,20141.0,3.35,2019,2
507685,WIPRO LTD,125226.0,131567.0,-261.0,22470.0,3.79,2019,3
507685,WIPRO LTD,126959.0,132171.0,-982.0,22613.0,3.95,2019,4
507685,WIPRO LTD,131272.0,136909.0,-1553.0,21583.0,3.79,2020,1
507685,WIPRO LTD,121929.0,128190.0,-3601.0,21926.0,3.85,2020,2
507685,WIPRO LTD,122504.0,128750.0,-942.0,22440.0,3.94,2020,3
507685,WIPRO,125961.0,131951.0,-845.0,26113.0,4.58,2020,4
