security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500038,BALRAMCHIN,2924.5,2966.1,-3172.0,-336.8,-1.36,2007,3
500038,BALRAMCHIN,4274.6,4377.2,-4190.0,-0.6,0.0,2007,4
500038,BALRAMCHIN,3080.3,3111.6,-2072.1,656.5,2.57,2008,1
500038,BALRAMCHIN,3163.3,3169.0,-2658.1,168.5,0.66,2008,2
500038,BALRAMCHIN,4167.3,4170.6,-3733.0,145.8,0.57,2008,3
500038,BALRAMCHIN,4294.5,4287.4,-3412.7,512.9,2.01,2008,4
500038,BALRAMCHIN,3571.1,3550.6,-2526.5,661.9,2.59,2009,1
500038,BALRAMCHIN,5380.7,5373.4,-4347.6,662.9,2.59,2009,2
500038,BALRAMCHIN,3799.6,3789.0,-3311.5,427.3,1.67,2009,3
500038,BALRAMCHIN,4394.8,4336.0,-3347.1,765.5,2.98,2009,4
500038,BALRAMCHIN,4705.1,4695.5,-4155.9,275.5,1.07,2010,1
500038,BALRAMCHIN,5403.2,5388.2,-5042.2,111.3,0.43,2010,2
500038,BALRAMCHIN,5127.6,5082.8,-5671.6,-783.4,-3.02,2010,3
500038,BALRAMCHIN,5315.1,5305.5,-4872.8,233.7,0.9,2010,4
500038,BALRAMCHIN,4693.3,4681.6,-2904.8,1127.8,4.34,2011,1
500038,BALRAMCHIN,5718.0,5636.7,-5550.6,-198.6,-0.79,2011,2
500038,BALRAMCHIN,5070.2,5027.5,-5154.4,-394.4,-1.61,2011,3
500038,BALRAMCHIN,6637.4,6620.8,-7027.0,-640.1,-2.62,2011,4
500038,BALRAMCHIN,5777.5,5777.5,-711.4,1299.3,5.32,2012,1
500038,BALRAMCHIN,6919.6,298.0,-262.5,-180.5,-0.74,2012,2
500038,BALRAMCHIN,8882.2,8882.2,-324.6,488.8,2.0,2012,3
500038,BALRAMCHIN,9499.3,9499.3,-484.7,602.2,2.47,2012,4
500038,BALRAMCHIN,7447.4,7447.4,-913.5,709.8,2.91,2013,1
500038,BALRAMCHIN,6816.2,6816.2,-401.5,-97.7,-0.4,2013,2
500038,BALRAMCHIN,5683.0,5683.0,-443.3,-1221.1,-4.99,2013,3
500038,BALRAMCHIN,6907.1,6907.1,-399.5,-507.6,-2.07,2013,4
500038,BALRAMCHIN,6999.8,6999.8,-931.9,1899.0,7.76,2014,1
500038,BALRAMCHIN,8043.6,8043.6,-390.0,-39.6,-0.16,2014,2
500038,BALRAMCHIN,6826.1,6826.1,-354.8,-639.0,-2.61,2014,3
500038,BALRAMCHIN,8416.9,8416.9,-493.7,-656.9,-2.68,2014,4
500038,BALRAMCHIN,6583.2,6583.2,-804.3,758.2,3.1,2015,1
500038,BALRAMCHIN,6361.2,6361.2,-347.6,-727.4,-2.97,2015,2
500038,BALRAMCHIN,5010.7,5010.7,-375.5,-144.2,-0.59,2015,3
500038,BALRAMCHIN,8488.8,8488.8,-527.3,878.0,3.58,2015,4
500038,BALRAMCHIN,7706.0,7706.0,-845.7,987.8,4.03,2016,1
500038,BALRAMCHIN,8268.3,8268.3,-323.3,1107.0,4.52,2016,2
500038,BALRAMCHIN,9372.2,9372.2,-373.4,1060.0,4.33,2016,3
500038,BALRAMCHIN,9893.1,2206.6,-825.3,1752.0,7.15,2016,4
500038,BALRAMCHIN,8876.4,8935.0,-967.6,2003.9,8.29,2017,1
500038,BALRAMCHIN,11364.5,11434.1,-365.9,1200.0,5.11,2017,2
500038,BALRAMCHIN,12368.4,12405.8,-372.5,823.9,3.51,2017,3
500038,BALRAMCHIN,10019.1,10075.0,-703.4,614.2,2.61,2017,4
500038,BALRAMCHIN,10255.2,10370.1,-680.7,-426.9,-1.82,2018,1
500038,BALRAMCHIN,10025.4,10081.1,-653.4,735.8,3.22,2018,2
500038,BALRAMCHIN,10149.9,10226.9,-663.1,909.2,3.98,2018,3
500038,BALRAMCHIN,9409.1,9626.8,-772.9,1203.2,5.27,2018,4
500038,BALRAMCHIN,13273.4,13350.4,-1002.6,2858.2,12.51,2019,1
500038,BALRAMCHIN,9485.0,9533.2,-540.3,1066.7,4.71,2019,2
500038,BALRAMCHIN,8569.7,8626.4,-586.6,977.3,4.44,2019,3
500038,BALRAMCHIN,11957.8,12026.0,-762.0,700.5,3.18,2019,4
500038,BALRAMCHIN,17400.47,17612.89,-1149.48,2348.38,10.67,2020,1
500038,BALRAMCHIN,14303.37,14336.7,-732.62,1345.73,6.12,2020,2
500038,BALRAMCHIN,12897.96,12943.68,-685.75,749.73,3.51,2020,3
500038,BALRAMCHIN,10721.65,10832.92,-723.3,223.98,1.07,2020,4
