security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500116,IDBI,19010.7,23637.2,-2290.6,1555.0,2.15,2007,3
500116,IDBI,20772.4,24713.9,-2145.6,1758.4,2.43,2007,4
500116,IDBI,22497.4,26282.0,-3094.3,2449.9,3.38,2008,1
500116,IDBI,24176.4,27391.2,-2118.7,1597.6,2.2,2008,2
500116,IDBI,26972.5,30173.4,-2645.7,1624.9,2.24,2008,3
500116,IDBI,32473.0,35133.3,-3916.9,2226.3,3.07,2008,4
500116,IDBI,32622.1,37345.0,-4697.7,3136.7,4.33,2009,1
500116,IDBI,34633.0,42189.1,-3159.0,1718.3,2.37,2009,2
500116,IDBI,37201.4,42828.4,-3981.2,2537.4,3.5,2009,3
500116,IDBI,40078.0,44333.9,-5041.3,2871.5,3.96,2009,4
500116,IDBI,40813.9,46284.5,-6132.8,3184.1,4.39,2010,1
500116,IDBI,42889.8,47551.6,-4862.0,2508.9,3.46,2010,2
500116,IDBI,45772.8,50693.9,-6345.2,4291.0,4.77,2010,3
500116,IDBI,47123.3,51595.4,-5167.1,4540.8,4.61,2010,4
500116,IDBI,50251.1,57006.5,-6172.6,5162.5,5.24,2011,1
500116,IDBI,56289.3,60598.3,-5525.4,3351.0,3.4,2011,2
500116,IDBI,58123.2,62914.2,-5946.5,5159.1,5.24,2011,3
500116,IDBI,58492.1,62810.4,-6669.6,4098.1,4.16,2011,4
500116,IDBI,60794.7,68564.2,-7933.0,7707.8,7.75,2012,1
500116,IDBI,62698.1,67868.1,-6585.6,4273.4,3.34,2012,2
500116,IDBI,61972.3,68800.1,-7525.1,4835.3,3.78,2012,3
500116,IDBI,62003.6,70701.9,-7305.5,4167.6,3.26,2012,4
500116,IDBI,63968.9,75437.8,-9927.4,5544.5,4.31,2013,1
500116,IDBI,67283.9,74454.2,-8754.5,3069.5,2.3,2013,2
500116,IDBI,65357.1,71144.4,-7875.0,1922.7,1.44,2013,3
500116,IDBI,66178.2,71498.8,-7809.8,1039.6,0.78,2013,4
500116,IDBI,67155.9,78665.2,-8749.1,5182.3,3.23,2014,1
500116,IDBI,67329.8,72327.3,-8224.0,1061.7,0.66,2014,2
500116,IDBI,68501.2,76105.2,-9696.9,1184.9,0.74,2014,3
500116,IDBI,71588.0,79359.9,-10939.3,1027.9,0.64,2014,4
500116,IDBI,74120.8,93823.7,-11413.9,5459.4,3.4,2015,1
500116,IDBI,72612.8,79033.7,-9982.7,1351.8,0.84,2015,2
500116,IDBI,70698.6,79136.4,-9368.0,1195.0,0.75,2015,3
500116,IDBI,67835.6,73618.6,-10161.0,-21836.8,-13.61,2015,4
500116,IDBI,69283.9,82745.8,-11784.0,-17358.1,-9.06,2016,1
500116,IDBI,73032.1,82194.3,-11558.9,2411.0,1.17,2016,2
500116,IDBI,69928.0,83872.0,-14605.5,555.2,0.27,2016,3
500116,IDBI,65530.6,71042.1,-12193.5,-22549.6,-10.95,2016,4
500116,IDBI,69866.0,80481.2,-13050.1,-31997.6,-15.54,2017,1
500116,IDBI,60108.8,67308.8,-12448.2,-8530.1,-4.14,2017,2
500116,IDBI,60043.2,82976.0,-11525.0,-1978.4,-0.89,2017,3
500116,IDBI,57972.0,66458.1,-10941.3,-15243.1,-6.23,2017,4
500116,IDBI,52141.4,79138.2,-12532.3,-56627.6,-21.27,2018,1
500116,IDBI,57595.5,64025.0,-12004.8,-24098.9,-6.83,2018,2
500116,IDBI,53558.9,61621.4,-12571.0,-36024.96,-8.62,2018,3
500116,IDBI,54928.2,61909.4,-13297.4,-41854.8,-9.07,2018,4
500116,IDBI,54629.8,66160.6,-13664.7,-49184.4,-6.51,2019,1
500116,IDBI,50911.0,59239.3,-13396.1,-38008.4,-4.91,2019,2
500116,IDBI,51983.6,62310.2,-16547.0,-34588.4,-4.47,2019,3
500116,IDBI,49372.4,62156.0,-15328.8,-57630.4,-5.91,2019,4
500116,IDBI,55984.5,69249.4,-18089.6,1353.9,0.13,2020,1
500116,IDBI,48974.2,59010.2,-14510.2,1444.3,0.14,2020,2
500116,IDBI,46892.1,57610.6,-15207.8,3244.0,0.31,2020,3
500116,IDBI,45639.8,59322.5,-15385.3,3784.2,0.36,2020,4
