security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500168,GOODYEAR,2268.5,2284.7,-2110.4,105.6,4.58,2007,3
500168,GOODYEAR,2649.0,2669.7,-2536.9,73.5,3.18,2007,4
500168,GOODYEAR,2277.0,2323.7,-2120.5,126.2,5.47,2008,1
500168,GOODYEAR,2843.1,2879.9,-2667.1,131.5,5.7,2008,2
500168,GOODYEAR,2630.6,2679.7,-2568.5,64.9,2.81,2008,3
500168,GOODYEAR,1934.3,187.6,-1746.7,130.1,5.64,2009,1
500168,GOODYEAR,2754.8,2752.8,-2358.4,255.1,11.06,2009,2
500168,GOODYEAR,2713.4,2706.9,-2363.1,235.9,10.22,2009,3
500168,GOODYEAR,2898.8,2892.1,-2693.0,140.6,6.09,2010,1
500168,GOODYEAR,3297.3,3288.0,-3018.0,193.0,8.37,2010,2
500168,GOODYEAR,3409.7,3397.9,-3133.5,189.6,8.22,2010,3
500168,GOODYEAR,3364.0,3356.4,-3163.6,137.8,5.97,2011,1
500168,GOODYEAR,3894.5,3888.1,-3691.8,145.3,6.3,2011,2
500168,GOODYEAR,3949.1,3943.7,-3719.7,159.7,6.92,2011,3
500168,GOODYEAR,3951.7,3946.1,-3661.5,203.1,8.8,2011,4
500168,GOODYEAR,3310.6,3301.7,-459.4,109.2,4.73,2012,1
500168,GOODYEAR,4011.1,3998.9,-203.3,142.5,6.18,2012,2
500168,GOODYEAR,3693.3,3688.8,-513.3,150.4,6.52,2012,3
500168,GOODYEAR,3837.7,3823.5,-591.2,161.1,7.0,2012,4
500168,GOODYEAR,3365.8,3358.1,-497.1,208.1,9.03,2013,1
500168,GOODYEAR,4229.9,4221.9,-596.3,256.2,11.11,2013,2
500168,GOODYEAR,4065.3,4058.9,-601.3,200.4,8.69,2013,3
500168,GOODYEAR,4055.0,4048.3,-261.1,276.0,11.97,2013,4
500168,GOODYEAR,3870.7,3864.1,-520.6,280.9,12.18,2014,1
500168,GOODYEAR,4330.3,4326.1,-587.0,289.1,12.53,2014,2
500168,GOODYEAR,4016.0,4011.5,-638.3,252.2,10.93,2014,3
500168,GOODYEAR,3599.7,3594.7,-596.3,190.0,8.25,2014,4
500168,GOODYEAR,2750.5,2746.0,-522.4,156.2,6.77,2015,1
500168,GOODYEAR,4323.8,4314.8,-675.3,362.7,15.72,2015,2
500168,GOODYEAR,3815.7,3808.5,-644.6,290.5,12.59,2015,3
500168,GOODYEAR,3660.7,8.1,-557.1,261.2,11.32,2015,4
500168,GOODYEAR,2952.0,5.0,-598.4,160.5,6.96,2016,1
500168,GOODYEAR,4511.9,6.5,-591.3,412.8,17.89,2016,2
500168,GOODYEAR,4132.5,7.3,-606.1,347.7,15.07,2016,3
500168,GOODYEAR,4040.4,16.0,-606.7,332.4,14.41,2016,4
500168,GOODYEAR,3602.2,3678.7,-603.5,181.0,7.85,2017,1
500168,GOODYEAR,5084.9,5156.0,-636.7,284.5,12.33,2017,2
500168,GOODYEAR,4176.4,4252.6,-293.2,419.1,18.17,2017,3
500168,GOODYEAR,3989.0,4122.0,-608.9,376.1,16.3,2017,4
500168,GOODYEAR,3809.2,3900.9,-706.5,219.8,9.53,2018,1
500168,GOODYEAR,5346.3,5434.3,-872.4,247.8,10.74,2018,2
500168,GOODYEAR,4893.2,4991.2,-789.3,287.4,12.46,2018,3
500168,GOODYEAR,4640.8,4748.8,-678.0,216.9,9.4,2018,4
500168,GOODYEAR,4238.8,4327.2,-648.4,268.6,11.64,2019,1
500168,GOODYEAR,4902.8,4992.5,-707.7,262.5,11.38,2019,2
500168,GOODYEAR,4540.8,4626.1,-664.0,377.9,16.38,2019,3
500168,GOODYEAR,4262.6,4358.7,-762.4,118.8,5.15,2019,4
500168,GOODYEAR,3749.6,3830.2,-644.4,127.0,5.51,2020,1
500168,GOODYEAR,2269.3,2333.8,-452.5,-44.9,-1.95,2020,2
500168,GOODYEAR,4811.0,4866.3,-674.3,485.6,21.05,2020,3
500168,GOODYEAR,5143.4,5197.9,-676.8,489.7,21.23,2020,4
