security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500042,BASF,2551.2,2564.9,-2191.2,240.9,8.55,2007,3
500042,BASF,2227.1,2240.9,-2055.0,110.0,3.9,2007,4
500042,BASF,1933.6,1944.6,-1871.4,44.1,1.56,2008,1
500042,BASF,3808.2,3837.4,-3269.3,366.5,13.0,2008,2
500042,BASF,3247.0,3247.0,-2835.5,261.0,9.26,2008,3
500042,BASF,2063.9,2009.9,-2041.7,4.1,0.15,2008,4
500042,BASF,2036.4,2021.8,-1943.2,54.8,1.94,2009,1
500042,BASF,3841.5,3821.8,-3207.8,410.5,14.56,2009,2
500042,BASF,3683.9,3662.5,-3173.3,340.2,12.07,2009,3
500042,BASF,2920.2,2881.9,-2751.5,112.5,3.99,2009,4
500042,BASF,3492.4,3450.7,-3283.3,104.9,2.57,2010,1
500042,BASF,6636.1,6598.4,-5898.7,488.6,11.99,2010,2
500042,BASF,6586.6,6484.0,-5892.5,456.5,11.2,2010,3
500042,BASF,7019.9,6885.1,-6944.6,236.8,5.81,2010,4
500042,BASF,6787.2,6733.9,-6621.9,120.2,2.78,2011,1
500042,BASF,10163.4,10137.6,-9366.2,526.6,12.16,2011,2
500042,BASF,9529.4,9509.4,-9013.2,341.9,7.9,2011,3
500042,BASF,7573.6,7526.4,-7456.2,60.3,1.39,2011,4
500042,BASF,7640.5,7619.9,-614.7,79.8,1.84,2012,1
500042,BASF,12918.7,12888.4,-1558.5,716.8,16.56,2012,2
500042,BASF,10066.1,10044.1,-1442.5,281.0,6.49,2012,3
500042,BASF,8212.5,8178.3,-1561.5,9.8,0.23,2012,4
500042,BASF,8209.0,8191.8,-1373.6,133.2,3.08,2013,1
500042,BASF,13595.4,13568.0,-1687.5,868.7,20.07,2013,2
500042,BASF,10554.9,10530.9,-1727.0,333.7,7.71,2013,3
500042,BASF,9461.5,9414.8,-1709.9,10.7,0.25,2013,4
500042,BASF,10687.1,10673.2,-1689.9,65.6,1.52,2014,1
500042,BASF,14476.0,14458.4,-1818.7,519.8,12.01,2014,2
500042,BASF,12082.7,12058.7,-1926.9,-199.5,-4.61,2014,3
500042,BASF,9775.6,9742.9,-1944.6,-395.9,-9.15,2014,4
500042,BASF,10723.3,10688.8,-1645.0,-593.3,-13.7,2015,1
500042,BASF,13496.8,13458.7,-1923.4,927.2,21.42,2015,2
500042,BASF,11182.3,11131.9,-2185.2,-587.0,-13.56,2015,3
500042,BASF,11317.0,11262.6,-2283.9,-1063.8,-24.57,2015,4
500042,BASF,11521.2,11488.6,-2029.9,768.1,17.74,2016,1
500042,BASF,15126.3,15077.0,-2079.9,98.1,2.27,2016,2
500042,BASF,12178.4,12149.1,-2168.6,-472.2,-10.91,2016,4
500042,BASF,13941.6,13946.0,-798.2,425.5,9.8,2017,1
500042,BASF,16494.2,16497.2,-2291.7,6.8,0.2,2017,2
500042,BASF,14551.4,14575.2,-1885.2,1729.1,39.9,2017,3
500042,BASF,12787.4,12825.9,-2133.9,69.2,1.6,2017,4
500042,BASF,13435.6,13543.6,-1949.1,659.9,15.2,2018,1
500042,BASF,16271.1,16293.3,-2174.7,244.5,5.6,2018,2
500042,BASF,16755.7,16785.1,-2281.9,93.8,2.2,2018,3
500042,BASF,14049.9,14098.6,-2267.5,-383.7,-8.9,2018,4
500042,BASF,13180.0,13213.1,-2254.9,862.7,19.9,2019,1
500042,BASF,16137.5,16192.3,-1865.4,82.0,1.9,2019,2
500042,BASF,20743.3,20805.9,-2064.3,23.2,0.5,2019,3
500042,BASF,20143.8,20182.2,-1934.8,-323.8,-7.5,2019,4
500042,BASF,18485.9,18606.7,-1971.4,403.7,9.3,2020,1
500042,BASF,17697.0,17716.8,-1487.3,-291.5,-6.7,2020,2
500042,BASF,23958.0,23984.1,-1886.7,4109.8,94.9,2020,3
500042,BASF,24243.5,24291.9,-1848.1,1090.7,25.2,2020,4
