security code,security name,revenue,income,expenditure,profit,eps,year,quartile
532540,TATA CONSULTANCY SERVICES LTD,45768.7,46814.9,-9666.2,11471.1,11.72,2007,3
532540,TATA CONSULTANCY SERVICES LTD,48343.7,49414.8,-10187.3,11789.9,12.05,2007,4
532540,TATA CONSULTANCY SERVICES LTD,52120.0,53218.8,-11244.9,12040.1,12.3,2008,2
532540,TATA CONSULTANCY SERVICES LTD,56999.6,55207.9,-11844.7,11730.4,11.99,2008,3
532540,TATA CONSULTANCY SERVICES LTD,58754.8,14996.8,-12171.7,12118.9,12.38,2008,4
532540,TATA CONSULTANCY SERVICES LTD,56096.0,14410.3,-10248.0,12764.4,6.51,2009,2
532540,TATA CONSULTANCY SERVICES LTD,57444.0,15534.1,-10488.5,13476.0,6.87,2009,3
532540,TATA CONSULTANCY SERVICES LTD,58833.9,17299.6,-10781.0,15542.0,7.93,2009,4
532540,TATA CONSULTANCY SERVICES LTD,64109.5,17467.5,-11354.3,15564.1,7.93,2010,2
532540,TATA CONSULTANCY SERVICES LTD,72674.5,20324.4,-12539.7,18126.5,9.24,2010,3
532540,TATA CONSULTANCY SERVICES LTD,76272.6,22058.4,-12588.6,20517.5,10.46,2010,4
532540,TATA CONSULTANCY SERVICES LTD,86135.6,22768.0,-13825.8,20624.3,10.52,2011,2
532540,TATA CONSULTANCY SERVICES LTD,93292.4,24865.2,-14975.2,31871.1,16.27,2011,3
532540,TATA CONSULTANCY SERVICES LTD,105440.3,30782.3,-16263.0,31681.0,16.17,2011,4
532540,TATA CONSULTANCY SERVICES LTD,103717.1,28560.0,-15747.2,25583.4,12.99,2012,1
532540,TATA CONSULTANCY SERVICES LTD,114106.5,32700.6,-12741.0,27975.9,14.26,2012,2
532540,TATA CONSULTANCY SERVICES LTD,119255.6,33782.8,-14233.9,37227.6,18.99,2012,3
532540,TATA CONSULTANCY SERVICES LTD,123669.5,34693.5,-14382.5,32171.1,16.4,2012,4
532540,TATA CONSULTANCY SERVICES LTD,126494.0,33504.0,-17455.7,30147.8,15.37,2013,1
532540,TATA CONSULTANCY SERVICES LTD,139440.8,39434.0,-15836.3,32977.5,16.82,2013,2
532540,TATA CONSULTANCY SERVICES LTD,166077.2,54867.1,-17258.8,56077.5,28.6,2013,3
532540,TATA CONSULTANCY SERVICES LTD,166926.5,54988.3,-17137.7,47767.6,24.36,2013,4
532540,TATA CONSULTANCY SERVICES LTD,168939.1,52678.3,-20310.8,46285.2,23.54,2014,1
532540,TATA CONSULTANCY SERVICES LTD,174384.3,51529.5,-18357.8,50968.7,26.02,2014,2
532540,TATA CONSULTANCY SERVICES LTD,184050.5,55606.7,-19655.3,49916.8,25.48,2014,3
532540,TATA CONSULTANCY SERVICES LTD,189363.5,57907.1,-20864.7,57111.5,29.16,2014,4
532540,TATA CONSULTANCY SERVICES LTD,187982.3,31301.0,-24295.2,34572.6,17.65,2015,1
532540,TATA CONSULTANCY SERVICES LTD,200737.8,60695.2,-20471.2,54889.7,28.02,2015,2
532540,TATA CONSULTANCY SERVICES LTD,216359.1,66668.9,-23610.7,56984.5,28.92,2015,3
532540,TATA CONSULTANCY SERVICES LTD,216208.3,216208.3,-22512.7,59567.2,30.23,2015,4
532540,TATA CONSULTANCY SERVICES LTD,222581.9,222581.9,-23681.9,56527.1,28.69,2016,1
532540,TATA CONSULTANCY SERVICES LTD,230870.0,230870.0,-26700.0,57780.0,29.32,2016,2
532540,TATA CONSULTANCY SERVICES LTD,230160.0,230160.0,-25960.0,59580.0,30.24,2016,3
532540,TATA CONSULTANCY SERVICES LTD,231840.0,231840.0,-28140.0,60840.0,30.88,2016,4
532540,TATA CONSULTANCY SERVICES LTD,234060.0,244600.0,-170940.0,58330.0,29.61,2017,1
532540,TATA CONSULTANCY SERVICES LTD,234760.0,258900.0,-29100.0,66700.0,34.11,2017,2
532540,TATA CONSULTANCY SERVICES LTD,240320.0,248390.0,-26620.0,57460.0,30.02,2017,3
532540,TATA CONSULTANCY SERVICES LTD,242780.0,253210.0,-175820.0,60690.0,31.7,2017,4
532540,TATA CONSULTANCY SERVICES LTD,255700.0,271090.0,-26930.0,67560.0,35.29,2018,1
532540,TATA CONSULTANCY SERVICES LTD,293680.0,317490.0,-34760.0,71360.0,18.64,2018,2
532540,TATA CONSULTANCY SERVICES LTD,307920.0,325170.0,-35530.0,76200.0,19.92,2018,3
532540,TATA CONSULTANCY SERVICES LTD,309640.0,328370.0,-36170.0,74860.0,19.95,2018,4
532540,TATA CONSULTANCY SERVICES LTD,320460.0,336940.0,-39210.0,78230.0,20.85,2019,1
532540,TATA CONSULTANCY SERVICES LTD,326570.0,348620.0,-33930.0,87140.0,23.22,2019,2
532540,TATA CONSULTANCY SERVICES LTD,323870.0,350250.0,-32910.0,86360.0,23.02,2019,3
532540,TATA CONSULTANCY SERVICES LTD,330400.0,342460.0,-34000.0,76830.0,20.47,2019,4
532540,TATA CONSULTANCY SERVICES LTD,332220.0,352550.0,-34510.0,82270.0,21.92,2020,1
532540,TATA CONSULTANCY SERVICES LTD,316240.0,323300.0,-27220.0,60960.0,16.25,2020,2
532540,TATA CONSULTANCY SERVICES LTD,333650.0,350990.0,-24400.0,74480.0,19.85,2020,3
532540,TCS,349570.0,370530.0,-26210.0,92420.0,24.63,2020,4
