security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500163,GODFRYPHLP,2085.8,2171.9,-267.5,242.3,23.31,2007,3
500163,GODFRYPHLP,2350.9,2478.5,-1970.8,324.1,31.17,2007,4
500163,GODFRYPHLP,2619.9,2676.3,-401.6,177.5,17.07,2008,1
500163,GODFRYPHLP,2574.4,2725.9,-2284.2,291.5,28.03,2008,2
500163,GODFRYPHLP,2713.3,2877.0,-2374.8,340.3,32.72,2008,3
500163,GODFRYPHLP,3095.8,48.7,-2682.4,254.2,24.45,2008,4
500163,GODFRYPHLP,3113.1,66.1,-2815.9,203.0,19.53,2009,1
500163,GODFRYPHLP,3847.8,63.2,-3256.2,576.4,55.43,2009,2
500163,GODFRYPHLP,3179.1,61.6,-2965.1,217.2,20.89,2009,3
500163,GODFRYPHLP,3478.7,48.0,-465.8,247.4,23.79,2009,4
500163,GODFRYPHLP,3572.9,3505.9,-3369.7,142.8,13.73,2010,1
500163,GODFRYPHLP,3671.2,91.0,-3349.8,227.3,21.86,2010,2
500163,GODFRYPHLP,3767.8,73.1,-525.4,494.3,47.53,2010,3
500163,GODFRYPHLP,4246.9,77.6,-731.5,375.5,36.12,2010,4
500163,GODFRYPHLP,4633.6,53.3,-3833.1,563.2,54.16,2011,1
500163,GODFRYPHLP,4365.5,113.3,-507.8,624.4,60.04,2011,2
500163,GODFRYPHLP,4340.9,145.8,-3919.4,310.2,29.83,2011,3
500163,GODFRYPHLP,4820.6,89.8,-4239.9,459.1,44.16,2011,4
500163,GODFRYPHLP,5644.8,94.7,-418.8,419.9,40.38,2012,1
500163,GODFRYPHLP,4838.3,92.7,-485.1,280.3,26.96,2012,2
500163,GODFRYPHLP,4654.3,79.4,-482.7,324.5,31.2,2012,3
500163,GODFRYPHLP,5414.5,101.6,-491.7,492.1,47.32,2012,4
500163,GODFRYPHLP,6057.7,166.4,-548.6,597.9,57.5,2013,1
500163,GODFRYPHLP,6149.7,149.0,-591.8,233.5,22.46,2013,2
500163,GODFRYPHLP,6034.9,5905.6,-548.7,382.5,36.78,2013,3
500163,GODFRYPHLP,6403.3,169.8,-554.3,707.4,68.02,2013,4
500163,GODFRYPHLP,6233.3,198.0,-471.7,383.0,36.84,2014,1
500163,GODFRYPHLP,6988.4,155.5,-578.2,801.9,77.12,2014,2
500163,GODFRYPHLP,5699.2,161.4,-597.3,324.9,31.24,2014,3
500163,GODFRYPHLP,5375.8,165.8,-578.9,106.4,2.06,2014,4
500163,GODFRYPHLP,7840.7,211.2,-732.5,597.6,11.49,2015,1
500163,GODFRYPHLP,6004.8,127.7,-633.2,537.8,10.34,2015,2
500163,GODFRYPHLP,5807.2,143.1,-581.5,497.2,9.57,2015,3
500163,GODFRYPHLP,5339.1,128.6,-623.6,137.7,2.64,2015,4
500163,GODFRYPHLP,6964.8,172.4,-574.4,477.1,9.18,2016,1
500163,GODFRYPHLP,9405.6,133.7,-784.0,223.8,4.3,2016,2
500163,GODFRYPHLP,10205.4,82.4,-559.7,197.0,3.79,2016,3
500163,GODFRYPHLP,10906.5,68.5,-545.5,384.4,7.4,2016,4
500163,GODFRYPHLP,13448.4,13497.9,-1417.1,558.3,10.74,2017,1
500163,GODFRYPHLP,10390.8,10527.6,-1254.3,-31.4,-0.6,2017,2
500163,GODFRYPHLP,6542.8,6709.2,-1306.9,588.0,11.31,2017,3
500163,GODFRYPHLP,6122.4,6203.2,-1230.2,619.9,11.92,2017,4
500163,GODFRYPHLP,5715.7,5862.7,-1414.4,431.1,8.29,2018,1
500163,GODFRYPHLP,5983.3,6086.8,-1312.7,567.4,10.91,2018,2
500163,GODFRYPHLP,6595.0,6755.6,-1439.4,703.8,13.54,2018,3
500163,GODFRYPHLP,6901.7,7140.3,-1587.0,784.6,15.09,2018,4
500163,GODFRYPHLP,6440.3,6727.6,-1800.1,353.9,6.81,2019,1
500163,GODFRYPHLP,8311.8,8482.8,-1378.2,1148.8,22.09,2019,2
500163,GODFRYPHLP,7477.8,7789.1,-1540.7,1153.1,22.18,2019,3
500163,GODFRYPHLP,7881.1,8158.7,-1521.5,1094.3,21.05,2019,4
500163,GODFRYPHLP,6776.2,7079.6,-1586.2,482.6,9.28,2020,1
500163,GODFRYPHLP,4558.8,4967.8,-827.9,517.7,9.96,2020,2
500163,GODFRYPHLP,8120.0,8357.7,-1136.2,955.8,18.38,2020,3
500163,GODFRYPHLP,8272.4,8633.9,-1242.7,1141.6,21.96,2020,4
