security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500008,AMARAJABAT,2561.68,2596.59,-2254.88,206.18,3.62,2007,3
500008,AMARAJABAT,3078.82,3137.79,-2626.82,296.56,5.21,2007,4
500008,AMARAJABAT,3046.8,3181.04,-2737.0,261.84,4.6,2008,1
500008,AMARAJABAT,3144.94,3252.17,-2974.68,149.17,2.73,2008,2
500008,AMARAJABAT,3399.61,3463.48,-3001.22,187.92,3.33,2008,3
500008,AMARAJABAT,3330.23,340.39,-2989.84,187.21,2.41,2008,4
500008,AMARAJABAT,3330.29,3302.44,-2831.13,280.49,3.28,2009,1
500008,AMARAJABAT,3065.34,3063.76,-2450.12,425.74,4.98,2009,2
500008,AMARAJABAT,3611.67,3606.32,-2866.95,478.97,5.61,2009,3
500008,AMARAJABAT,3674.83,3668.46,-3099.05,398.64,4.67,2009,4
500008,AMARAJABAT,4332.93,4324.72,-3803.26,366.99,4.3,2010,1
500008,AMARAJABAT,4467.4,4466.27,-3949.54,357.26,4.18,2010,2
500008,AMARAJABAT,3924.71,3909.79,-3461.55,316.03,3.7,2010,3
500008,AMARAJABAT,4255.13,4249.26,-3695.18,396.53,4.64,2010,4
500008,AMARAJABAT,5023.36,5008.52,-4398.97,411.14,4.81,2011,1
500008,AMARAJABAT,5254.45,5248.56,-4682.25,389.96,4.57,2011,2
500008,AMARAJABAT,5604.05,5586.57,-4838.91,518.52,6.07,2011,3
500008,AMARAJABAT,6131.31,6122.3,-5188.16,659.27,7.72,2011,4
500008,AMARAJABAT,6710.78,6706.4,-1078.15,582.88,6.82,2012,1
500008,AMARAJABAT,6937.89,6907.84,-292.45,760.95,8.91,2012,2
500008,AMARAJABAT,7187.23,7148.02,-985.62,700.99,4.11,2012,3
500008,AMARAJABAT,7591.52,7568.7,-1044.56,809.11,4.74,2012,4
500008,AMARAJABAT,8037.54,8010.63,-1036.84,596.0,3.49,2013,1
500008,AMARAJABAT,8937.55,8868.49,-1129.54,978.03,5.73,2013,2
500008,AMARAJABAT,8071.2,8047.2,-997.4,945.8,5.54,2013,3
500008,AMARAJABAT,8629.3,8599.5,-1073.9,950.1,5.56,2013,4
500008,AMARAJABAT,8879.4,8851.4,-1145.5,800.5,4.69,2014,1
500008,AMARAJABAT,10290.3,10248.5,-1189.9,1059.6,6.2,2014,2
500008,AMARAJABAT,10655.9,10602.3,-1294.8,1003.0,5.87,2014,3
500008,AMARAJABAT,10664.5,10595.5,-1413.1,1023.4,5.99,2014,4
500008,AMARAJABAT,10698.4,10667.0,-1412.6,1022.6,5.99,2015,1
500008,AMARAJABAT,11449.7,11375.9,-1457.6,1220.9,7.15,2015,2
500008,AMARAJABAT,11582.9,11579.6,-1597.9,1225.7,7.18,2015,3
500008,AMARAJABAT,12251.4,12247.5,-1804.7,1361.8,7.97,2015,4
500008,AMARAJABAT,11696.5,11693.2,-1834.8,1086.0,6.36,2016,1
500008,AMARAJABAT,14690.4,14687.5,-1532.2,1306.6,7.65,2016,2
500008,AMARAJABAT,15204.4,15200.2,-1818.1,1363.2,7.98,2016,3
500008,AMARAJABAT,15020.0,15016.0,-1867.8,1123.2,6.58,2016,4
500008,AMARAJABAT,15119.3,15269.9,-705.2,991.9,5.81,2017,1
500008,AMARAJABAT,16712.8,16849.6,-1751.8,998.5,5.85,2017,2
500008,AMARAJABAT,14275.0,14397.3,-1732.3,1272.2,7.45,2017,3
500008,AMARAJABAT,15534.6,15702.2,-1971.7,1344.5,7.87,2017,4
500008,AMARAJABAT,15807.4,16044.4,-2051.0,1098.0,6.43,2018,1
500008,AMARAJABAT,17786.7,17923.8,-2022.9,1130.4,6.62,2018,2
500008,AMARAJABAT,17530.5,17672.9,-2125.0,1202.3,7.04,2018,3
500008,AMARAJABAT,16946.6,17071.6,-2158.1,1308.9,7.66,2018,4
500008,AMARAJABAT,15667.3,15730.5,-2214.3,1193.4,6.99,2019,1
500008,AMARAJABAT,18149.5,18251.8,-2110.4,1409.1,8.25,2019,2
500008,AMARAJABAT,16953.1,17132.6,-2177.5,2188.5,12.81,2019,3
500008,AMARAJABAT,17478.1,17605.7,-2421.4,1644.1,9.63,2019,4
500008,AMARAJABAT,15813.9,15955.0,-2376.6,1366.5,8.0,2020,1
500008,AMARAJABAT,11510.4,11598.3,-1491.8,626.8,3.67,2020,2
500008,AMARAJABAT,19358.2,19471.0,-2139.4,2014.6,11.79,2020,3
500008,AMARAJABAT,19601.2,19953.2,-2393.7,1931.9,11.31,2020,4
