threshold,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5,0.5206896551724138,0.5206896551724138,1.0,0.6848072562358277,"[[  0 417]
 [  0 453]]",25,25,adam,sigmoid,0.2,32,2,0.001
0.5,0.5057471264367817,0.5103305785123967,0.5613636363636364,0.5346320346320347,"[[193 237]
 [193 247]]",25,25,adam,sigmoid,0.0,32,2,0.002
0.49,0.5057471264367817,0.4957446808510638,0.5469483568075117,0.5200892857142856,"[[207 237]
 [193 233]]",25,25,adam,sigmoid,0.0,32,2,0.003
0.48,0.5160919540229885,0.4838709677419355,0.3276699029126214,0.39073806078147616,"[[314 144]
 [277 135]]",25,25,adam,sigmoid,0.1,32,2,0.004
0.45999999999999996,0.4804597701149425,0.4671814671814672,0.9052369077306733,0.6162988115449914,"[[ 55 414]
 [ 38 363]]",25,25,adam,sigmoid,0.1,32,2,0.005
