threshold,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.47,0.5094549499443827,0.48314606741573035,0.2986111111111111,0.36909871244635195,"[[329 138]
 [303 129]]",25,25,adam,relu,0.2,32,2,0.001
-3.0878077872387166e-16,0.4471635150166852,0.4471635150166852,1.0,0.6179861644888547,"[[  0 497]
 [  0 402]]",25,25,sgd,relu,0.2,32,2,0.002
0.3999999999999999,0.5406006674082313,0.42738589211618255,0.2724867724867725,0.33279483037156704,"[[383 138]
 [275 103]]",25,25,adam,relu,0.2,32,2,0.003
0.4099999999999999,0.5617352614015573,0.42276422764227645,0.29213483146067415,0.34551495016611294,"[[401 142]
 [252 104]]",25,25,adam,relu,0.0,32,2,0.004
0.32999999999999985,0.5517241379310345,0.3879598662207358,0.34523809523809523,0.3653543307086614,"[[380 183]
 [220 116]]",25,25,adam,relu,0.2,32,2,0.005
