threshold,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.47,0.5487528344671202,0.5236051502145923,0.2982885085574572,0.38006230529595014,"[[362 111]
 [287 122]]",25,25,adam,relu,0.2,32,2,0.001
-3.0878077872387166e-16,0.42517006802721086,0.42517006802721086,1.0,0.5966587112171837,"[[  0 507]
 [  0 375]]",25,25,sgd,relu,0.2,32,2,0.002
0.3799999999999999,0.3843537414965986,0.3843537414965986,1.0,0.5552825552825552,"[[  0 543]
 [  0 339]]",25,25,adam,sigmoid,0.2,32,2,0.003
0.3699999999999999,0.5238095238095238,0.35276967930029157,0.3793103448275862,0.3655589123867069,"[[341 222]
 [198 121]]",25,25,adam,relu,0.2,32,2,0.004
0.33999999999999986,0.3412698412698413,0.33983926521239954,0.9801324503311258,0.5046888320545609,"[[  5 575]
 [  6 296]]",25,25,sgd,sigmoid,0.2,32,2,0.005
