security_id,company_name,rate_of_growth,model,parameters,accuracy,precision,recall,f1_score,confusion matrix
500101,ARVIND LTD.,0.002,rnn,"batch_size = 32, epochs = 25",0.5066666666666667,0.4792243767313019,0.4413265306122449,0.4594953519256308,"[[245 188]
 [219 173]]"
500101,ARVIND LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.47",0.4573099415204678,0.4573099415204678,1.0,0.6276083467094703,"[[  0 464]
 [  0 391]]"
500102,BALLARPUR INDUSTRIES LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.5057971014492754,0.546485260770975,0.6308900523560209,0.5856622114216282,"[[108 200]
 [141 241]]"
500102,BALLARPUR INDUSTRIES LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.5",0.4888888888888889,0.5339366515837104,0.3080939947780678,0.390728476821192,"[[234 103]
 [265 118]]"
500103,BHARAT HEAVY ELECTRICALS LTD.,0.002,cnn,"batch_size = 25, epochs = 50threshold = 0.5",0.5167785234899329,0.4756097560975609,0.2785714285714286,0.3513513513513513,"[[345 129]
 [303 117]]"
500103,BHARAT HEAVY ELECTRICALS LTD.,0.002,rnn,"batch_size = 32, epochs = 25",0.4953703703703703,0.472,0.4265060240963855,0.4481012658227848,"[[251 198]
 [238 177]]"
500104,HINDUSTAN PETROLEUM CORPORATION LTD.,0.002,rnn,"batch_size = 32, epochs = 25",0.5053003533568905,0.4987775061124694,0.4868735083532219,0.4927536231884058,"[[225 205]
 [215 204]]"
500104,HINDUSTAN PETROLEUM CORPORATION LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.4499999999999999",0.4527872582480091,0.4527872582480091,1.0,0.6233359436178544,"[[  0 481]
 [  0 398]]"
500106,IFCI LTD.,0.002,rnn,"batch_size = 32, epochs = 25",0.5081967213114754,0.4876543209876543,0.4488636363636363,0.4674556213017751,"[[214 166]
 [194 158]]"
500106,IFCI LTD.,0.002,cnn,"batch_size = 50, epochs = 50threshold = 0.48",0.4973753280839895,0.4782608695652174,0.4173441734417344,0.4457308248914616,"[[225 168]
 [215 154]]"
500108,MAHANAGAR TELEPHONE NIGAM LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.5",0.5240328253223916,0.5495495495495496,0.6616052060737527,0.6003937007874016,"[[142 250]
 [156 305]]"
500108,MAHANAGAR TELEPHONE NIGAM LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.4921020656136087,0.548728813559322,0.5581896551724138,0.5534188034188033,"[[146 213]
 [205 259]]"
500109,MANGALORE REFINERY & PETROCHEMICALS LTD.,0.002,cnn,"batch_size = 32, epochs = 25threshold = 0.49",0.5264976958525346,0.5,0.2798053527980535,0.3588143525741029,"[[342 115]
 [296 115]]"
