root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,threshold
0.6332009130018805,0.4009433962264151,0.4009433962264151,0.5990566037735849,0.42857142857142855,0.017751479289940832,0.034090909090909095,"[[251   4]
 [166   3]]",1,0.01,rbf,0.01
0.502352954172699,0.25235849056603776,0.25235849056603776,0.7476415094339622,0.2857142857142857,0.019230769230769232,0.036036036036036036,"[[315   5]
 [102   2]]",1,0.1,rbf,0.02
0.39153784848013456,0.15330188679245282,0.15330188679245282,0.8466981132075472,0.0,0.0,0.0,"[[359   1]
 [ 64   0]]",1,0.1,rbf,0.03
0.3698546374323144,0.13679245283018868,0.13679245283018868,0.8632075471698113,0.05,0.025,0.03333333333333333,"[[365  19]
 [ 39   1]]",10,0.001,sigmoid,0.04
0.2747211278973781,0.07547169811320754,0.07547169811320754,0.9245283018867924,0.0,0.0,0.0,"[[392  12]
 [ 20   0]]",100,0.1,rbf,0.05
0.06868028197434453,0.0047169811320754715,0.0047169811320754715,0.9952830188679244,0.0,0.0,0.0,"[[422   0]
 [  2   0]]",1000,0.01,rbf,0.1
