root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,threshold
0.45363443946845294,0.2057842046718576,0.2057842046718576,0.7942157953281423,0.0,0.0,0.0,"[[714   1]
 [184   0]]",10,0.001,rbf,0.01
0.3020140034617361,0.09121245828698554,0.09121245828698554,0.9087875417130143,0.0,0.0,0.0,"[[817   3]
 [ 79   0]]",10,0.01,rbf,0.02
0.2212312597720623,0.048943270300333706,0.048943270300333706,0.9510567296996664,0.0,0.0,0.0,"[[855   4]
 [ 40   0]]",1000,0.01,rbf,0.03
0.1764814932616129,0.03114571746384872,0.03114571746384872,0.9688542825361512,0.0,0.0,0.0,"[[871  10]
 [ 18   0]]",100,0.1,rbf,0.04
0.1564341239952679,0.024471635150166853,0.024471635150166853,0.9755283648498332,0.0,0.0,0.0,"[[877  11]
 [ 11   0]]",100,0.1,rbf,0.05
0.04716666306365782,0.002224694104560623,0.002224694104560623,0.9977753058954394,0.0,0.0,0.0,"[[897   1]
 [  1   0]]",100,0.1,rbf,0.1
