root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,threshold
0.6045447370011336,0.3654743390357698,0.3654743390357698,0.6345256609642301,1.0,0.00423728813559322,0.008438818565400843,"[[407   0]
 [235   1]]",10.0,0.0001,rbf,0.01
0.5687562485770947,0.3234836702954899,0.3234836702954899,0.6765163297045101,0.2348484848484849,0.2246376811594203,0.2296296296296297,"[[404 101]
 [107  31]]",100.0,0.001,sigmoid,0.02
0.352727651691069,0.12441679626749612,0.12441679626749612,0.8755832037325039,0.0,0.0,0.0,"[[563   3]
 [ 77   0]]",10.0,0.01,rbf,0.03
0.32758126744476,0.1073094867807154,0.1073094867807154,0.8926905132192846,0.057142857142857134,0.05263157894736842,0.05479452054794521,"[[572  33]
 [ 36   2]]",1000.0,0.001,sigmoid,0.04
0.23988073760457915,0.05754276827371695,0.05754276827371695,0.9424572317262828,0.0,0.0,0.0,"[[606  12]
 [ 25   0]]",100.0,0.1,rbf,0.05
0.08818191292276725,0.0077760497667185065,0.0077760497667185065,0.9922239502332816,0.0,0.0,0.0,"[[638   0]
 [  5   0]]",0.1,0.1,sigmoid,0.1
