root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,threshold
0.4877246033199502,0.2378752886836028,0.2378752886836028,0.7621247113163973,0.25,0.004901960784313725,0.009615384615384616,"[[659   3]
 [203   1]]",10.0,0.001,rbf,0.01
0.3241617364970394,0.10508083140877596,0.10508083140877596,0.8949191685912241,0.0,0.0,0.0,"[[775   4]
 [ 87   0]]",100.0,0.01,rbf,0.02
0.22283083197052056,0.049653579676674366,0.049653579676674366,0.9503464203233256,0.0,0.0,0.0,"[[823   4]
 [ 39   0]]",100.0,0.001,rbf,0.03
0.195208185191656,0.038106235565819865,0.038106235565819865,0.9618937644341802,0.0,0.0,0.0,"[[833  17]
 [ 16   0]]",100.0,1e-05,sigmoid,0.04
0.10194414990458772,0.010392609699769052,0.010392609699769052,0.9896073903002308,0.0,0.0,0.0,"[[857   0]
 [  9   0]]",10.0,1e-05,sigmoid,0.05
0.04805693313322127,0.002309468822170901,0.002309468822170901,0.9976905311778292,0.0,0.0,0.0,"[[864   0]
 [  2   0]]",0.1,0.1,sigmoid,0.1
