root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,threshold
0.5016977977548923,0.25170068027210885,0.25170068027210885,0.7482993197278912,0.2857142857142857,0.0091324200913242,0.017699115044247787,"[[658   5]
 [217   2]]",1.0,0.0001,sigmoid,0.01
0.33839691437028324,0.1145124716553288,0.1145124716553288,0.8854875283446711,0.0,0.0,0.0,"[[781   5]
 [ 96   0]]",1.0,0.0001,sigmoid,0.02
0.26082026547865056,0.06802721088435375,0.06802721088435375,0.9319727891156464,0.0,0.0,0.0,"[[822   9]
 [ 51   0]]",1.0,0.001,sigmoid,0.03
0.20203050891044214,0.040816326530612235,0.040816326530612235,0.9591836734693876,0.0,0.0,0.0,"[[846  14]
 [ 22   0]]",1000.0,1e-05,sigmoid,0.04
0.13468700594029476,0.018140589569160998,0.018140589569160998,0.981859410430839,0.0,0.0,0.0,"[[866   3]
 [ 13   0]]",1000.0,0.1,rbf,0.05
0.047619047619047616,0.002267573696145125,0.002267573696145125,0.9977324263038548,0.0,0.0,0.0,"[[880   0]
 [  2   0]]",0.1,0.1,sigmoid,0.1
