root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,threshold
0.4924344193870976,0.2424916573971079,0.2424916573971079,0.7575083426028921,0.0,0.0,0.0,"[[681   2]
 [216   0]]",1.0,0.01,rbf,0.01
0.38318378214768056,0.1468298109010011,0.1468298109010011,0.8531701890989989,0.06451612903225806,0.01904761904761905,0.029411764705882363,"[[765  29]
 [103   2]]",10.0,1e-05,sigmoid,0.02
0.2334630710877745,0.05450500556173527,0.05450500556173527,0.9454949944382648,0.0,0.0,0.0,"[[850   1]
 [ 48   0]]",0.1,0.0001,sigmoid,0.03
0.1764814932616129,0.03114571746384872,0.03114571746384872,0.9688542825361512,0.0,0.0,0.0,"[[871   2]
 [ 26   0]]",10.0,1e-05,sigmoid,0.04
0.14537741913146593,0.021134593993325918,0.021134593993325918,0.978865406006674,0.0,0.0,0.0,"[[880   0]
 [ 19   0]]",0.1,0.1,sigmoid,0.05
0.04716666306365782,0.002224694104560623,0.002224694104560623,0.9977753058954394,0.0,0.0,0.0,"[[897   0]
 [  2   0]]",0.1,0.1,sigmoid,0.1
