root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,threshold
0.4871623845701679,0.2373271889400921,0.2373271889400921,0.7626728110599078,0.5,0.019417475728155338,0.037383177570093455,"[[658   4]
 [202   4]]",10.0,0.01,rbf,0.01
0.3478041718201262,0.12096774193548387,0.12096774193548387,0.8790322580645161,0.3333333333333333,0.009615384615384616,0.018691588785046728,"[[762   2]
 [103   1]]",1000.0,0.001,rbf,0.02
0.26291524102480945,0.06912442396313365,0.06912442396313365,0.9308755760368664,0.0,0.0,0.0,"[[808  12]
 [ 48   0]]",100.0,0.1,rbf,0.03
0.21997067253202995,0.04838709677419355,0.04838709677419355,0.9516129032258064,0.1,0.07692307692307693,0.08695652173913042,"[[824  18]
 [ 24   2]]",1000.0,0.1,rbf,0.04
0.182784403735242,0.033410138248847934,0.033410138248847934,0.966589861751152,0.0,0.0,0.0,"[[839  14]
 [ 15   0]]",10.0,0.1,sigmoid,0.05
0.048001536073731935,0.002304147465437788,0.002304147465437788,0.9976958525345622,0.0,0.0,0.0,"[[866   0]
 [  2   0]]",0.1,0.1,sigmoid,0.1
