root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,threshold
0.4706129089465291,0.2214765100671141,0.2214765100671141,0.7785234899328859,0.0,0.0,0.0,"[[580   1]
 [164   0]]",100,1e-05,sigmoid,0.01
0.2814154062457904,0.07919463087248323,0.07919463087248323,0.9208053691275168,0.0,0.0,0.0,"[[686   0]
 [ 59   0]]",100,0.001,rbf,0.02
0.19037229509110573,0.03624161073825504,0.03624161073825504,0.9637583892617452,0.1,0.05263157894736842,0.06896551724137931,"[[717   9]
 [ 18   1]]",1000,0.01,rbf,0.03
0.14189513095212064,0.020134228187919462,0.020134228187919462,0.9798657718120806,0.0,0.0,0.0,"[[730   6]
 [  9   0]]",100,0.0001,sigmoid,0.04
0.06345743169703524,0.004026845637583893,0.004026845637583893,0.9959731543624158,0.0,0.0,0.0,"[[742   0]
 [  3   0]]",10,0.01,rbf,0.05
0.03663716527236559,0.0013422818791946304,0.0013422818791946304,0.9986577181208054,0.0,0.0,0.0,"[[744   0]
 [  1   0]]",10,0.1,sigmoid,0.1
