root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,threshold
0.5241217008598795,0.274703557312253,0.274703557312253,0.7252964426877471,0.4,0.0291970802919708,0.05442176870748298,"[[363   6]
 [133   4]]",10.0,0.01,rbf,0.01
0.3611575592573076,0.13043478260869565,0.13043478260869565,0.8695652173913043,0.0,0.0,0.0,"[[440   6]
 [ 60   0]]",10.0,0.01,rbf,0.02
0.24751731683740305,0.06126482213438735,0.06126482213438735,0.9387351778656128,0.0,0.0,0.0,"[[475   4]
 [ 27   0]]",100.0,0.01,rbf,0.03
0.17782168978975482,0.03162055335968378,0.03162055335968378,0.9683794466403162,0.0,0.0,0.0,"[[490   6]
 [ 10   0]]",10.0,0.001,sigmoid,0.04
0.04445542244743871,0.001976284584980237,0.001976284584980237,0.9980237154150198,0.0,0.0,0.0,"[[505   0]
 [  1   0]]",0.1,0.1,sigmoid,0.05
0.0,0.0,0.0,1.0,0.0,0.0,0.0,[[506]],0.1,0.1,sigmoid,0.1
