accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.4804177545691906,0.5321888412017167,0.30024213075060535,0.3839009287925697,"[[244 109]
 [289 124]]",25,32,adam,sigmoid,0.2,32,2,0.001
0.4725848563968668,0.49081364829396323,0.47103274559193953,0.480719794344473,"[[175 194]
 [210 187]]",50,25,adam,sigmoid,0.2,32,2,0.002
0.5052219321148825,0.4950980392156863,0.26790450928381965,0.3476764199655766,"[[286 103]
 [276 101]]",25,32,adam,sigmoid,0.2,32,2,0.003
0.4908616187989556,0.44594594594594594,0.27049180327868855,0.336734693877551,"[[277 123]
 [267  99]]",25,75,adam,sigmoid,0.2,32,2,0.004
0.5117493472584856,0.44871794871794873,0.3,0.3595890410958904,"[[287 129]
 [245 105]]",50,25,adam,sigmoid,0.2,32,2,0.005
