accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5270425776754891,0.4453125,0.29765013054830286,0.3568075117370892,"[[344 142]
 [269 114]]",25,32,adam,sigmoid,0.2,32,3,0.001
0.5776754890678941,0.3974358974358974,0.08831908831908832,0.14452214452214454,"[[471  47]
 [320  31]]",25,25,adam,sigmoid,0.2,32,3,0.002
0.5822784810126582,0.34710743801652894,0.12883435582822086,0.18791946308724836,"[[464  79]
 [284  42]]",25,25,adam,sigmoid,0.2,64,3,0.003
0.6444188722669736,0.2857142857142857,0.026936026936026935,0.04923076923076923,"[[552  20]
 [289   8]]",25,25,adam,sigmoid,0.2,32,3,0.004
0.5788262370540852,0.3333333333333333,0.37593984962406013,0.3533568904593639,"[[403 200]
 [166 100]]",75,25,adam,sigmoid,0.1,32,3,0.005
