accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5325,0.5117647058823529,0.23015873015873015,0.3175182481751825,"[[339  83]
 [291  87]]",75,32,sgd,sigmoid,0.1,32,2,0.001
0.52125,0.4652014652014652,0.3489010989010989,0.3987441130298273,"[[290 146]
 [237 127]]",25,50,adam,sigmoid,0.2,32,2,0.002
0.55625,0.4084507042253521,0.1762917933130699,0.24628450106157113,"[[387  84]
 [271  58]]",25,50,adam,sigmoid,0.2,32,3,0.003
0.56,0.3697916666666667,0.23509933774834438,0.2874493927125506,"[[377 121]
 [231  71]]",25,25,adam,sigmoid,0.2,64,2,0.004
0.59875,0.2897196261682243,0.11231884057971014,0.1618798955613577,"[[448  76]
 [245  31]]",25,50,adam,sigmoid,0.2,32,3,0.005
