accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5138888888888888,0.5046082949308756,0.5165094339622641,0.5104895104895105,"[[225 215]
 [205 219]]",25,100,adam,sigmoid,0.2,32,2,0.001
0.5416666666666666,0.497907949790795,0.3012658227848101,0.3753943217665615,"[[349 120]
 [276 119]]",25,32,adam,sigmoid,0.2,32,2,0.002
0.5428240740740741,0.45126353790613716,0.33967391304347827,0.3875968992248062,"[[344 152]
 [243 125]]",25,50,adam,sigmoid,0.2,32,2,0.003
0.5844907407407407,0.4392523364485981,0.13583815028901733,0.20750551876379691,"[[458  60]
 [299  47]]",25,25,adam,sigmoid,0.2,32,2,0.004
0.6087962962962963,0.4421052631578947,0.26582278481012656,0.33201581027667987,"[[442 106]
 [232  84]]",25,25,adam,sigmoid,0.2,32,3,0.005
